song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP0175,Professional.,Brett Bush,Both reduce.,Classical,2020-08-02,277.0,96,3539351,English,Yes,Def Jam,Aaron Harris,Nicholas Tapia,Darren Zuniga
SP0176,Face herself finally.,Julie Lopez,Help.,Electronic,2021-04-19,193.0,44,62724385,English,Yes,Def Jam,Christie Diaz,Robert Valdez,John Hall
SP0177,Specific night.,Sandra Rodriguez,New.,Country,2007-12-10,174.0,50,71685687,,No,Atlantic Records,Colin Martinez,Anna Atkinson,
SP0178,Investment mission card.,Christopher Daniels,No.,Electronic,2021-10-26,221.0,28,51087653,German,No,Def Jam,Jennifer Norman,Travis Mathews,
SP0179,Treat red.,Dan Wood,Avoid cold.,Electronic,2016-03-24,191.0,75,11740053,English,Yes,Universal Music,Frances Myers,Kevin Crosby,
SP0180,Black.,Robert Murray,Anyone shoulder.,Classical,2014-10-10,273.0,17,34162724,Korean,No,Sony Music,Julie Vasquez,Samantha Adams,
SP0181,Measure analysis according catch.,Lisa Scott,Here fund.,Pop,1996-07-21,249.0,13,46036599,English,Yes,Atlantic Records,Nicholas Hodges,John Espinoza,David Ford
SP0182,Heavy we media.,Joe Bradley,Thing guy.,Hip-Hop,2003-06-25,249.0,100,66625347,English,Yes,Def Jam,Joseph Brown,Brandi Paul,Carrie Jones
SP0183,Federal approach receive.,Paul Underwood,Mean.,Hip-Hop,2014-02-23,305.0,85,59942811,English,No,Universal Music,Clayton Ramirez,Christopher Cooper,Michael Bennett
SP0184,Off page understand.,Amanda Vega,Tv structure.,Electronic,2000-07-31,244.0,30,44573354,Japanese,Yes,Atlantic Records,Ashley Bradley,Tyler Underwood,Scott Frye
SP0185,From start.,Joseph Roberts,Offer.,Hip-Hop,2024-01-28,230.0,37,32612758,English,No,Indie,Kristi Rodriguez,Anthony Gonzalez,Billy Padilla
SP0186,Story water.,Nancy Randall,Trial available.,Pop,2003-06-03,269.0,95,18508051,English,Yes,Sony Music,Mary Cooper,Paul Harrington,
SP0187,Deal few.,Scott Thornton,Nation factor.,Electronic,2006-02-22,,6,97514290,English,No,Def Jam,Billy Lambert,Elizabeth Evans,
SP0188,Happy always popular research.,Jeremy Gomez,Ten.,Pop,2001-04-19,234.0,71,66976425,English,No,Indie,Kathryn Mendoza,Michael Lopez,Melissa Griffith
SP0189,Include story.,Terry Wheeler,Cultural indeed.,Hip-Hop,1997-04-22,239.0,100,48187445,English,No,Def Jam,Jennifer Edwards,Sheryl Martinez,
SP0190,Raise kitchen despite.,Shane Lowe,Wonder school.,Classical,2003-04-06,247.0,49,52467390,German,No,Warner Music,Carlos Brown,Christine Brown,
SP0191,Rock guess over.,Tina Hill,Lot consumer.,Jazz,1997-10-03,259.0,83,51639987,Korean,No,Sony Music,Timothy Hansen,James Chambers,
SP0192,Big here for.,Julie Scott,Film join.,Hip-Hop,2013-03-05,257.0,89,60199242,English,No,Indie,Meredith Sullivan,Daniel Owens,
SP0193,Mother now education.,Tyler Smith,Trade.,Jazz,1997-07-31,198.0,58,92908324,English,No,Indie,Laurie Humphrey,Travis King,
SP0194,Someone meeting military.,Mercedes Morgan,Along energy.,Hip-Hop,2019-08-31,275.0,2,14247942,Korean,Yes,Sony Music,Kathleen Moses,Kimberly Mendoza,
SP0195,Blood list true.,Melanie Salas,Seek.,Pop,2003-06-28,335.0,38,58374327,Korean,Yes,Universal Music,Dawn Riley,Brenda Humphrey,Kerry Taylor
SP0196,Some media.,Melanie Johnson,Walk late.,Electronic,2015-11-21,308.0,97,29792770,German,No,Warner Music,Elizabeth Bradshaw,Tammy Johnson,
SP0197,Far attorney.,Marcus Chavez,Budget popular.,Electronic,2011-02-06,212.0,9,4041451,French,No,Indie,Ms. Cheryl Carter MD,Julie Hobbs,Jeffrey Bernard
SP0198,Pay crime.,April Smith MD,Small.,Country,2004-12-01,257.0,88,85794088,English,No,Sony Music,Melissa Kelly,Jessica Walker,
SP0199,Share throughout long.,Victoria Smith,Seek area.,Electronic,2002-04-23,212.0,91,68593735,Spanish,No,Indie,Vanessa Barnes,Michael Winters,
SP0200,Strategy ready produce.,Susan Gomez,Actually month.,Jazz,2012-03-17,232.0,17,18197789,English,No,Sony Music,Jeanette Brown,Sarah Goodwin,Mrs. Lisa Smith
SP0201,Away too including.,Anna Jackson,Show area.,Pop,2004-01-08,214.0,39,31258037,Korean,No,Def Jam,Daniel Rodriguez,David West,
SP0202,Affect treatment goal public.,Richard Nichols,Miss.,Electronic,1999-06-15,,8,36889923,German,Yes,Warner Music,Denise Watson,Joseph Freeman,
SP0203,Discover trade.,Christine Campbell,Its best.,Hip-Hop,1998-12-22,297.0,14,17282823,English,No,Atlantic Records,Stephanie Rivera,Robert Gonzalez,
SP0204,Leg cost glass.,Chelsea Simpson,Him road.,Pop,1995-05-09,317.0,8,67606446,Spanish,Yes,Def Jam,Leah Morgan,Keith Harrington,Valerie Kim
SP0205,Base green.,Lindsay Stewart,Rule.,Classical,2001-03-18,179.0,41,32274895,Japanese,No,Universal Music,Rita Hughes,Ashley Kennedy,
SP0206,Type believe.,Brandon Turner,President.,Country,2014-07-29,265.0,70,33759977,English,Yes,Warner Music,Kevin Gallegos,Scott Thornton,
SP0207,Development watch.,Melinda Crawford,Base everyone.,Electronic,2007-03-15,155.0,21,79457397,Spanish,No,Atlantic Records,Emma Robertson,Ryan Daniels,
SP0208,Bring.,Brian Howard,Collection house.,Electronic,2011-03-07,292.0,15,52500920,English,Yes,Atlantic Records,Taylor Villarreal,Rodney Taylor,
SP0209,Suggest everybody cup.,Marissa Osborn,Weight.,Electronic,2020-08-25,181.0,63,94580267,Japanese,Yes,Warner Music,Gwendolyn Jackson,Matthew Thompson,Erica Harper
SP0210,Send perform customer.,Tyler Case,Page listen.,Electronic,2001-03-25,276.0,52,95546714,English,Yes,Sony Music,Linda Ward,Vanessa Jones,
SP0211,Everything population.,Courtney Jones,Mrs game.,Pop,2004-01-23,247.0,85,22175453,Italian,Yes,Universal Music,Colton Anderson,Michele Lee,Tracey Smith
SP0212,Prepare fast.,Lisa Calhoun,To.,Folk,2001-06-06,327.0,9,87120937,Korean,Yes,Def Jam,Michael Cooper,Gregory Johnson,Gregg Brown
SP0213,Forward understand all.,Kevin Medina,Must.,Electronic,1996-08-11,166.0,96,56989502,,No,Universal Music,Justin Wilson,James Rojas,
SP0214,Someone keep.,Justin Williams,Newspaper professional.,Pop,2003-09-09,267.0,68,72134294,Italian,No,Def Jam,Margaret Owen,Brian Stewart,Kayla Jenkins
SP0215,May state computer.,Robert Mata,Something interest.,Hip-Hop,2004-12-23,280.0,23,30933247,English,No,Sony Music,Shannon Guerrero,Ryan Guzman,
SP0216,Join kid.,Jonathan Huynh,Strategy.,Jazz,2012-11-12,,49,37053539,English,Yes,Warner Music,Jennifer Smith,Jacob Foster,
SP0217,Among so.,Steven Brown,That cut.,Classical,2017-12-23,254.0,73,90013756,English,Yes,Atlantic Records,Thomas Waller,Maria Pineda,
SP0218,Senior size large.,Jill Carrillo,Kind.,Pop,2016-05-25,237.0,57,31036603,English,Yes,Sony Music,Steven Davis,Susan Cameron,
SP0219,Attention big.,Tyler Stark,He.,Hip-Hop,2001-05-17,184.0,89,81603825,English,Yes,Warner Music,Daniel Nolan,David Gonzalez,
SP0220,Out.,Rachel Miller,Sell out.,Electronic,1995-05-09,272.0,27,22306807,German,Yes,Atlantic Records,Lisa Mcguire,Nina Young,
SP0221,Training reveal when.,Allen Walker,Leg partner.,Electronic,1996-08-10,311.0,64,82993239,English,Yes,Sony Music,Debra Le,Terry Reid,
SP0222,Difference discover Mr.,Christopher Shields,Town him.,Pop,1999-08-14,,54,98579216,Korean,Yes,Atlantic Records,Kaitlyn Rose,Cynthia Martin,Steven Griffith
SP0223,Should choice.,Tracy Jones,Decision process.,Pop,1999-12-03,240.0,80,70724259,English,Yes,Indie,Rhonda Baker,Mrs. Karen Wallace PhD,
SP0224,Guy source.,Lynn Williams,Attorney.,Jazz,1996-05-30,300.0,57,36340850,English,No,Atlantic Records,James Bonilla,Lisa Smith,Nicholas Haynes
SP0225,Difference adult raise.,Jennifer Owens,Science land.,Hip-Hop,2013-10-23,268.0,87,66063273,Spanish,No,Sony Music,Nancy King,Dorothy Sanders,Gregory Thomas
SP0226,Be statement pull.,Amy Johnson,Source.,Electronic,2014-01-06,,100,39450206,Spanish,No,Universal Music,Nicole Garcia,Joseph Espinoza,
SP0227,Dinner shake.,Travis Hansen,Of.,Hip-Hop,2012-05-08,248.0,49,187905,English,No,Def Jam,Alexander Chang,Shawn Caldwell,Angel Zimmerman
SP0228,Set consumer.,Erin Martinez,Development resource.,Pop,2014-07-27,194.0,3,54685284,,No,Atlantic Records,Margaret Nelson,John Beltran,
SP0229,Explain.,Richard Peterson,Ahead.,Jazz,2020-06-22,,33,3688835,English,Yes,Atlantic Records,Hector Wright,Lauren Taylor,
SP0230,Treatment firm.,Robert Santos,Center cause.,Electronic,2006-11-19,322.0,54,66087571,English,No,Indie,Heather King,Amy Wyatt,
SP0231,Shake put.,Christian Lewis,Population order.,Pop,2002-10-01,,82,52827775,English,No,Atlantic Records,Justin Hale,David Scott,Emily Roberts
SP0232,Rather heart fire community.,Michael Glover,Exactly.,Pop,2003-01-26,237.0,72,44777085,Japanese,No,Universal Music,Mark Strong,Brooke Hodge,
SP0233,Eight technology decision for.,James Chan,Food set.,Pop,2023-10-31,214.0,81,76862202,English,Yes,Atlantic Records,Nathan Singh,Patrick Cruz,
SP0234,Choose break environmental.,Jessica Harvey,During up.,Pop,2000-01-26,232.0,27,32125152,English,No,Indie,Reginald Arnold,Adam Nelson,
SP0235,Fund toward third.,Amy Greene,Daughter.,Pop,2013-07-10,213.0,8,53231348,French,Yes,Warner Music,Christopher Larson,Scott Torres,Andrew Cook
SP0236,Significant apply billion.,David Byrd,Mind pass.,Pop,2000-06-08,274.0,12,35300475,English,No,Universal Music,Mike Brown,Troy Williams,Sherry Perez
SP0237,Imagine unit.,Tyler Myers,Improve growth.,Pop,2016-09-20,198.0,22,33209348,English,No,Atlantic Records,Linda Reynolds,Jill Lam,
SP0238,Evidence effect little.,Anthony Soto,Newspaper run.,Jazz,1998-04-27,243.0,86,10792382,English,No,Indie,Noah Riley,Thomas Schmidt,Michelle Ortiz
SP0239,Prevent.,Matthew Anderson,Culture thus.,Pop,2015-08-19,206.0,94,90671534,Italian,No,Atlantic Records,Derek Martin,Jill Hopkins,Jim Walker
SP0240,Cover area sing.,Melissa Mclaughlin,Air.,Country,2022-07-17,178.0,86,46110701,English,No,Def Jam,Douglas Chavez,Renee Chapman,
SP0241,Realize themselves.,Sarah Kim,Rate card.,Hip-Hop,2002-05-23,,31,59355796,English,Yes,Warner Music,Bridget Mitchell,Christopher Summers,Mrs. Cynthia Goodwin
SP0242,Base visit.,Janet Carpenter,Baby.,Hip-Hop,2010-07-11,250.0,91,39824825,English,No,Sony Music,Christopher Williams,Vanessa Wilson,Richard Valencia
SP0243,Their understand.,Jennifer Lowe,Today among.,Folk,2022-05-26,270.0,83,37852861,,No,Atlantic Records,Jose Escobar,Tyler Bell,
SP0244,Almost pay local.,Scott Nolan,Service.,Electronic,2009-03-13,262.0,43,43986775,,Yes,Def Jam,Lori Sanchez,Eric Barry,Charles Brown PhD
SP0245,Cell.,William Williamson,Why.,Hip-Hop,2011-11-19,368.0,58,74322846,English,No,Universal Music,Dawn Mccullough,Yolanda Bolton,
SP0246,Describe theory argue.,Michelle Oneal,Sort.,Jazz,1997-08-11,228.0,84,43088759,English,Yes,Universal Music,Abigail Norris,Veronica Ramirez,
SP0247,Situation expert education.,Jonathan Smith,Outside save.,Pop,2014-03-13,259.0,20,25919374,English,Yes,Warner Music,Craig Brooks,Parker Blackwell,Kevin Miles
SP0248,Stop there.,Casey Snow,Tv.,Electronic,2021-03-15,261.0,29,13671301,English,Yes,Universal Music,Jennifer Nelson,Colleen Dennis,
SP0249,Analysis arrive.,Alex Khan,Development bar.,Electronic,2007-08-03,240.0,21,63095797,English,Yes,Atlantic Records,Margaret Guerra,Carlos Walter,Pamela Stein
SP0250,Visit husband far.,Richard Glenn,Represent blood.,Electronic,2012-12-18,219.0,75,36583435,Italian,Yes,Atlantic Records,Dawn Martinez,Paul Fisher,Michelle Richardson
SP0251,Boy.,Brian Martin,Couple.,R&B,2013-02-17,271.0,20,38617636,Spanish,Yes,Warner Music,David Nelson,Theresa Herrera,
SP0252,Indeed president former read.,Brooke Martinez,Home charge.,Pop,2015-10-09,230.0,16,69323920,English,No,Atlantic Records,Michael Carlson,Nathan Gallagher,
SP0253,These music short.,Ryan Smith,Population.,Hip-Hop,2020-12-09,260.0,89,49557084,English,No,Indie,Christopher Strickland,Susan Lucas,Nichole Graham
SP0254,However high foot detail.,Christopher Norton,Mean.,Pop,2001-03-31,259.0,67,17850262,English,Yes,Indie,Christine Young,Jesse Gill,
SP0255,Although step market.,Ralph Sharp,Relate.,Pop,2007-10-12,265.0,94,14508939,French,No,Universal Music,Angel Collins,James Rhodes,
SP0256,Available.,Amber Ortiz,Project fly.,Electronic,1998-06-06,282.0,38,98331677,English,No,Warner Music,Tracey Andrews,Christian Burke,
SP0257,Say itself.,Justin Hill,Officer arm.,Electronic,2016-08-05,239.0,50,3471176,English,No,Sony Music,Brenda Moore,Mary Harrison,
SP0258,Under.,Nicole Patton,Listen.,R&B,2019-04-27,,71,83349661,German,No,Def Jam,Kevin Wise,Amy Booth,
SP0259,Material large social nature.,Kenneth Jones,Drive.,Electronic,2022-05-22,215.0,74,20350489,English,No,Sony Music,Pam Rodriguez,Dennis Salinas,
SP0260,Give agree.,Mark Banks,Along community.,Country,2008-06-14,255.0,75,63921104,Japanese,No,Warner Music,Kathryn Mccoy,Benjamin Robinson,
SP0261,Owner decision answer.,Devin Carpenter,Beat but.,Pop,2015-10-17,199.0,7,20906673,,Yes,Universal Music,Stephanie Rush,Lisa Salazar,
SP0262,We civil perhaps.,Barry Kaufman,Local quickly.,Electronic,2007-05-29,151.0,78,3750062,English,No,Atlantic Records,Teresa Hartman,Amy Clark,
SP0263,Win size us.,Brian Waters,Author draw.,Hip-Hop,2002-05-15,198.0,48,14981153,English,No,Def Jam,Amy Pierce,Debra Clark,Jacqueline Shepherd
SP0264,Often city pay.,Monica Porter,Save expect.,Hip-Hop,2001-11-29,262.0,88,13636805,English,Yes,Universal Music,Shannon Russell,Jennifer Cuevas,
SP0265,Quality public social.,Amy Johnson,Night.,Electronic,2002-03-30,215.0,19,83859124,English,Yes,Atlantic Records,Andrea Miller MD,Angie Jackson,Amanda Jones
SP0266,Big clearly.,Courtney Vaughan,Move hot.,Hip-Hop,2012-12-18,196.0,41,90525669,English,No,Universal Music,Cassandra Thomas,Michelle Riley,
SP0267,Likely budget.,Mary Williams,Already own.,Pop,2005-01-05,215.0,46,95118980,Spanish,Yes,Indie,Yolanda Garrett,Erik Smith,
SP0268,Thousand answer.,Emily Russell,Action sister.,Electronic,2017-01-16,,96,40413349,Japanese,No,Def Jam,Rachel Pena,Eddie Young,
SP0269,Knowledge business.,Megan Williams,National.,Electronic,2016-05-13,180.0,74,40013873,English,No,Warner Music,James Cooper,Elizabeth Vasquez,
SP0270,Another result watch.,Jeremy Booth,Course until.,Folk,2001-08-24,263.0,75,16781738,English,Yes,Universal Music,Kristina Walker,Douglas Mitchell,
SP0271,Deal however.,Sarah Randall,This room.,Electronic,1995-11-15,,25,11286092,English,No,Indie,Amy Torres,Nathaniel Smith,
SP0272,Possible stuff.,Michael Brown,Too general.,Jazz,2011-06-04,277.0,62,63726254,English,Yes,Def Jam,Abigail Smith,Matthew Montes,
SP0273,Just now.,Allen Rodriguez IV,Mission office.,Electronic,2000-10-14,,90,16948762,Japanese,Yes,Universal Music,Henry Serrano DVM,Gabriela Macias,Allen Barnett
SP0274,Politics scene value.,Michael Miller,Team knowledge.,Pop,1995-08-27,304.0,71,57570624,Spanish,Yes,Sony Music,Tyler Keller,Lisa Johnson,Wendy Scott
SP0275,Staff draw.,Angela Valenzuela,Sit.,R&B,2003-11-08,247.0,95,33344922,Korean,No,Atlantic Records,Mark Smith,Nancy Parker,Robert Jacobson
SP0276,From relate generation.,Daniel Young,Easy right.,Pop,2009-05-16,,84,8698052,Italian,No,Warner Music,John Levine,Joshua Ferguson,
SP0277,Become send.,Angel Rice,Defense receive.,Electronic,1999-07-07,195.0,4,22925287,English,Yes,Sony Music,Alexis Bush,Shane Greer,
SP0278,Most language job.,Rachel Mendez,Resource science.,R&B,2020-03-27,,94,90589092,English,Yes,Def Jam,Patrick Paul,Kyle Sanders,
SP0279,Drive.,Antonio Jacobs,Able.,Pop,2006-05-08,214.0,71,85511902,English,No,Indie,Ian Miller,Donald Clark,
SP0280,Total mean difficult.,Sarah Miller,Democrat bit.,R&B,2023-05-27,198.0,51,59465193,English,No,Sony Music,Sean Michael,Nicole Alexander,
SP0281,Away position.,Crystal Wagner,Business who.,Pop,1999-09-30,185.0,27,79690134,,Yes,Atlantic Records,Brian Thompson,Anne Harrison,Julian Thomas
SP0282,Public hospital news.,Margaret Rodriguez,College.,Hip-Hop,2004-02-05,268.0,18,38375268,English,Yes,Warner Music,Jeffrey Andersen III,Mark Davis,
SP0283,Unit analysis artist.,Alan Miller,Material.,Pop,2005-04-19,281.0,72,54720944,English,No,Def Jam,Susan Ford,Lawrence Santos,
SP0284,Since card natural.,John Vasquez,Certainly.,Folk,2002-05-18,252.0,32,74435571,English,No,Sony Music,Donna Smith,Kim Campos,
SP0285,Center dinner police.,Ashley Chavez,Property.,R&B,1996-08-08,214.0,72,51307754,English,No,Universal Music,Tiffany Jones,Carol Jackson,
SP0286,Recent identify.,Matthew Silva,Get.,Folk,2004-02-13,223.0,97,59633804,English,Yes,Sony Music,Crystal Sanders,Melissa Sanchez,James Kelly
SP0287,Expect different individual.,Wendy Alexander,Star.,Hip-Hop,2005-01-24,195.0,86,96599660,English,Yes,Atlantic Records,Elizabeth Castaneda,Phillip James,
SP0288,Should.,Tyler Hanson,Behavior.,Pop,2004-04-30,,1,62699360,English,No,Sony Music,Heidi Hudson,Kayla Hopkins,Jason Duarte
SP0289,Fill fly.,Nathaniel Davis,Bring kind.,Jazz,2013-01-09,243.0,76,25983055,English,No,Atlantic Records,Courtney Avery,Sarah Chaney,Paul Baker
SP0290,From commercial strong.,Andrea Mann,City trouble.,Electronic,2003-09-19,223.0,47,94495979,English,Yes,Universal Music,David Alvarez,Kimberly Hicks,
SP0291,Cold seat.,Rebecca Bishop,Assume.,Electronic,2014-01-06,280.0,23,29968342,,No,Universal Music,Luis Case,Anthony Cain,Christina Price
SP0292,Dinner cut.,Luis Burch,Attack receive.,Pop,2018-07-21,266.0,62,4677773,Korean,Yes,Warner Music,Suzanne Morales,Joshua Gallagher,
SP0293,Store then game.,Elaine Mccormick,Support director.,Electronic,2002-02-15,245.0,2,36089226,English,Yes,Def Jam,Christine Cruz,Cody Johnson,Melanie Evans
SP0294,Exactly activity.,Lori Baird,Able during.,Electronic,1996-11-29,274.0,96,35979384,German,Yes,Universal Music,Matthew Knapp,Jimmy Howell,
SP0295,Offer.,Nancy King,Range certainly.,Hip-Hop,1996-02-16,205.0,43,22556692,Spanish,Yes,Sony Music,Jessica Ray,James Wise,Cynthia West
SP0296,Radio this matter.,David Benson,Foot.,R&B,2017-08-11,194.0,12,38326019,,No,Indie,Curtis Horton,Linda Ward,
SP0297,Air people.,Vanessa Young,Blood.,Electronic,2002-04-30,248.0,71,67374517,Korean,Yes,Warner Music,James Hess,Jacob Yang,
SP0298,Firm brother necessary himself.,Daniel Preston,Two.,Classical,2011-08-21,279.0,65,27162901,English,No,Universal Music,Henry Phelps,Emily Sims,
SP0299,Nature institution allow.,Anthony Fowler,Do.,Electronic,1999-02-12,257.0,2,89882667,English,No,Sony Music,Rebecca Velez,Eric Warren,
SP0300,Late detail song.,Michael Thomas,Final.,Hip-Hop,2005-05-09,329.0,33,14127807,German,No,Universal Music,Scott Walters,Mario Salazar,Nicole Thomas
SP0301,Fear concern.,Joseph Anderson,Mention.,Electronic,2003-05-05,242.0,80,24058344,English,No,Def Jam,Tiffany Townsend,Melinda Frazier,
SP0302,Name young its.,Robert Singh,Present natural.,Hip-Hop,2018-09-11,172.0,80,36077720,English,No,Universal Music,Adam Richardson,Kristen Foster,
SP0303,Prove.,Karen Jensen,Manage.,Electronic,2010-06-05,194.0,43,63490532,English,No,Warner Music,Laura Lewis,David Quinn DDS,John Carroll
SP0304,Institution guy nor.,Christina Lamb,Ever leg.,Electronic,2023-11-13,,64,87931013,French,No,Sony Music,Brittany Torres,Jason White,
SP0305,Fire.,Omar Lopez,Little.,Pop,2014-03-17,214.0,98,38436228,English,Yes,Universal Music,Mark Jackson,Matthew Martin,John Kennedy
SP0306,Along character eye.,Adrian Jenkins,However front.,Electronic,2000-08-28,331.0,98,58775825,English,Yes,Def Jam,Heidi Franklin,David Wolfe,
SP0307,Bad politics.,Jordan Vasquez,See city.,Electronic,2023-01-07,238.0,36,17184582,English,Yes,Universal Music,Michael Lane,David Johnson,
SP0308,Item particularly table.,David Hughes,Although time.,Pop,2006-01-03,261.0,61,98142355,English,Yes,Warner Music,April Adkins,Cody Daniels,
SP0309,Specific network floor.,Tammy Clements,Will.,Hip-Hop,2001-04-01,243.0,36,20870876,Spanish,No,Atlantic Records,Mitchell Johnson,Karen Gonzalez,Tonya Dickerson
SP0310,Maintain set parent.,James Ross,Exist.,Hip-Hop,2008-01-26,175.0,35,32410367,English,Yes,Indie,Abigail Santos,Roberto Thornton,
SP0311,Again everyone ground.,Ricky Bryant,Behind.,Classical,2021-11-22,211.0,45,96934439,English,Yes,Indie,David Gould,Alexander Washington,
SP0312,Minute raise whole.,Angela Garcia,Same window.,Hip-Hop,2005-06-02,305.0,18,83767910,English,Yes,Warner Music,William Norton,Benjamin Powell,
SP0313,Budget hot.,Gregory Roberts,Matter help.,Pop,2018-03-12,218.0,51,80707076,,No,Indie,Aaron Wright,Carla Reyes,
SP0314,Word become dream.,Jeremy Sullivan,North value.,Classical,2012-05-13,221.0,83,18498894,Spanish,No,Def Jam,Omar Sandoval,Laura Stevens,Daniel Stevens
SP0315,Wide now.,Robert Beard,Already.,Hip-Hop,1995-09-14,208.0,11,27961053,English,No,Sony Music,Andrew Brooks,Victoria Wise,
SP0316,Model available government.,Matthew Jackson,Book.,Pop,2014-06-14,316.0,83,95954779,English,Yes,Atlantic Records,Olivia Lucas,John Buchanan,Stephen Hicks
